STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
725053,94728, 20140918,   65.8,24,   47.4,24, 1015.4,24, 1010.6,24,  10.0,24,   1.8,24,   5.1, 999.9,   75.9 ,  55.0 , 0.00G,999.9, 000000,
725053,94728, 20140919,   61.6,24,   44.5,24, 1024.4,24, 1019.5,24,  10.0,24,   6.6,24,  12.0,  18.1,   75.9 ,  54.0 , 0.00G,999.9, 000000,
725053,94728, 20140920,   65.0,24,   52.7,24, 1025.1,23, 1020.1,24,   9.9,24,   3.2,21,   8.0,  18.1,   75.0 ,  54.0 , 0.00G,999.9, 000000,
725053,94728, 20140921,   70.2,24,   65.0,24, 1010.6,13, 1006.8,24,   5.1,24,   1.2,24,   6.0, 999.9,   75.0 ,  57.0 , 0.15G,999.9, 010000,
725053,94728, 20140922,   67.3,24,   52.7,24, 1009.5,22, 1004.4,24,   9.9,24,   5.3,24,   8.9,  20.0,   75.0 ,  61.0 , 0.00H,999.9, 010000,
725053,94728, 20140923,   60.1,24,   40.1,24, 1024.6,24, 1019.8,24,  10.0,24,   2.7,23,   7.0,  14.0,   71.1 ,  52.0 , 0.00G,999.9, 000000,
725053,94728, 20140924,   64.1,24,   52.3,24, 1032.4,24, 1027.5,24,  10.0,24,   3.8,23,   8.0,  15.9,   71.1 ,  52.0 , 0.00G,999.9, 000000,
725053,94728, 20140925,   61.7,24,   53.7,24, 1028.9,20, 1023.8,24,   8.6,24,   7.4,24,  11.1,  20.0,   66.0*,  57.0*, 0.02G,999.9, 010000,
725053,94728, 20140926,   66.2,24,   51.3,24, 1022.6,24, 1017.8,24,  10.0,24,   4.3,24,   8.9,  15.9,   77.0 ,  57.0 , 0.30G,999.9, 000000,
725053,94728, 20140927,   70.7,24,   53.4,24, 1022.3,24, 1017.5,24,  10.0,24,   2.7,24,   7.0, 999.9,   82.9 ,  57.9 , 0.00G,999.9, 000000,
725053,94728, 20140928,   73.1,24,   57.4,24, 1020.2,24, 1015.4,24,   9.8,24,   0.9,23,   5.1, 999.9,   84.0 ,  60.1 , 0.00G,999.9, 000000,
725053,94728, 20140929,   72.4,24,   57.9,24, 1014.7,24, 1010.0,24,   9.9,24,   1.2,24,   6.0, 999.9,   84.0 ,  64.0 , 0.00G,999.9, 000000,
725053,94728, 20140930,   68.8,24,   57.9,24, 1013.8,19, 1009.1,24,   9.4,24,   3.3,23,   8.9,  15.0,   79.0 ,  66.0 , 0.00G,999.9, 000000,
725053,94728, 20141001,   63.2,24,   57.1,24, 1016.5,19, 1011.6,24,   8.4,24,   5.2,24,   8.0, 999.9,   64.9*,  60.8*, 0.00G,999.9, 010000,
725053,94728, 20141002,   63.5,24,   54.1,24, 1019.6,21, 1014.7,24,   9.8,24,   4.8,24,   8.9,  15.9,   70.0 ,  61.0 , 0.02G,999.9, 000000,
725053,94728, 20141003,   62.9,24,   50.7,24, 1018.1,20, 1013.0,24,  10.0,24,   3.6,24,   7.0,  14.0,   71.1 ,  55.9 , 0.00G,999.9, 000000,
725053,94728, 20141004,   64.2,24,   57.1,24, 1004.8,16, 1000.1,24,   7.3,24,   5.3,20,  12.0,  21.0,   69.1 ,  60.1 , 0.14G,999.9, 110000,
725053,94728, 20141005,   53.1,24,   34.7,24, 1009.0,24, 1004.2,24,  10.0,24,   5.7,24,  12.0,  20.0,   69.1 ,  46.0 , 1.04G,999.9, 000000,
725053,94728, 20141006,   58.6,24,   42.1,24, 1016.8,24, 1011.9,24,  10.0,24,   3.0,22,   8.0,  21.0,   69.1 ,  46.0 , 0.00G,999.9, 000000,
725053,94728, 20141007,   66.2,24,   52.6,24, 1016.8,24, 1011.9,24,  10.0,24,   3.9,21,   9.9,  17.1,   71.1 ,  50.0 , 0.00G,999.9, 000000,
725053,94728, 20141008,   66.7,24,   53.0,24, 1010.9,19, 1005.7,24,   9.5,24,   5.4,20,   8.9,  22.9,   72.0*,  63.0*, 0.10G,999.9, 010000,
725053,94728, 20141009,   62.6,24,   37.8,24, 1015.1,24, 1010.2,24,  10.0,24,   5.2,21,   9.9,  24.1,   73.0 ,  55.0 , 0.04G,999.9, 000000,
725053,94728, 20141010,   58.7,24,   37.0,24, 1018.6,24, 1013.8,24,  10.0,24,   2.6,24,   7.0, 999.9,   68.0 ,  52.0 , 0.00G,999.9, 000000,
725053,94728, 20141011,   54.9,24,   46.5,24, 1018.5,18, 1013.6,24,   7.8,24,   3.7,24,   8.0,  15.0,   64.0 ,  51.1 , 0.14G,999.9, 010000,
725053,94728, 20141012,   54.0,24,   41.1,24, 1023.6,24, 1018.7,24,   9.9,24,   2.1,24,   5.1,  15.9,   63.0 ,  48.0 , 0.19G,999.9, 000000,
725053,94728, 20141013,   58.7,24,   47.7,24, 1026.4,20, 1021.4,24,   9.4,24,   2.0,22,   5.1, 999.9,   64.9 ,  48.0 , 0.00G,999.9, 010000,
725053,94728, 20141014,   67.9,24,   61.3,24, 1022.6,21, 1017.9,24,   7.9,24,   3.7,22,   8.0,  15.9,   75.9 ,  52.0 , 0.05G,999.9, 010000,
725053,94728, 20141015,   71.4,24,   64.8,24, 1017.1,19, 1011.9,24,   9.0,24,   4.4,20,   8.0,  22.0,   77.0 ,  63.0 , 0.00G,999.9, 010000,
725053,94728, 20141016,   68.8,24,   63.8,24, 1007.1,15, 1003.1,24,   5.2,24,   3.4,23,   8.9,  17.1,   77.0 ,  64.0 , 1.68G,999.9, 110000,
725053,94728, 20141017,   64.6,24,   51.4,24, 1005.6,24, 1000.8,24,   9.7,24,   4.0,19,   7.0,  20.0,   71.1 ,  59.0 , 0.12G,999.9, 000000,
725053,94728, 20141018,   63.8,24,   50.3,24, 1003.1,24,  998.2,24,  10.0,24,   4.7,22,   9.9,  19.0,   71.1 ,  59.0 , 0.00G,999.9, 000000,
725053,94728, 20141019,   53.4,24,   34.4,24, 1010.4,24, 1005.6,24,  10.0,24,   7.2,19,  11.1,  24.1,   61.0 ,  46.9 , 0.00G,999.9, 000000,
725053,94728, 20141020,   49.4,24,   30.9,24, 1017.8,24, 1012.9,24,   9.8,24,   4.0,22,   7.0, 999.9,   60.1 ,  42.1 , 0.00G,999.9, 000000,
725053,94728, 20141021,   60.2,24,   46.2,24, 1012.4,23, 1007.5,24,  10.0,24,   2.7,22,   7.0,  15.0,   66.9 ,  42.1 , 0.00G,999.9, 000000,
725053,94728, 20141022,   55.5,24,   51.2,24, 1012.0,15, 1007.1,24,   7.1,24,   6.8,23,  13.0,  22.0,   60.8*,  51.8*, 0.61G,999.9, 010000,
725053,94728, 20141023,   51.4,24,   46.9,24, 1006.3,16, 1001.6,24,   7.1,24,   7.3,23,  13.0,  22.9,   57.9 ,  50.0 , 1.23G,999.9, 010000,
725053,94728, 20141024,   54.7,24,   43.3,24, 1008.7,22, 1003.8,24,  10.0,24,   4.0,21,   6.0, 999.9,   63.0 ,  50.0 , 0.39G,999.9, 000000,
725053,94728, 20141025,   58.1,24,   39.2,24, 1008.8,24, 1004.0,24,  10.0,24,   4.3,23,   9.9,  17.1,   66.9 ,  50.0 , 0.00G,999.9, 000000,
725053,94728, 20141026,   58.4,24,   38.6,24, 1003.3,24,  998.5,24,   9.9,24,   6.8,22,  11.1,  26.0,   66.9 ,  50.0 , 0.01G,999.9, 010000,
725053,94728, 20141027,   56.0,24,   35.6,24, 1013.5,24, 1008.7,24,  10.0,24,   5.4,21,   8.9,  19.0,   63.0 ,  48.0 , 0.00G,999.9, 000000,
725053,94728, 20141028,   60.6,24,   44.0,24, 1015.9,24, 1011.1,24,  10.0,24,   2.3,23,   6.0, 999.9,   72.0 ,  48.0 , 0.00G,999.9, 000000,
725053,94728, 20141029,   64.5,24,   52.4,24, 1011.9,24, 1007.1,24,   9.3,24,   3.9,21,   8.0, 999.9,   72.0 ,  53.1 , 0.00G,999.9, 010000,
725053,94728, 20141030,   52.5,24,   40.3,24, 1014.8,24, 1009.9,24,   9.9,24,   3.6,24,   8.0, 999.9,   72.0 ,  48.0 , 0.00G,999.9, 000000,
725053,94728, 20141031,   49.9,24,   34.8,24, 1015.1,24, 1010.2,24,  10.0,24,   4.3,23,   8.0,  15.0,   59.0 ,  45.0 , 0.00G,999.9, 000000,
725053,94728, 20141101,   46.5,24,   39.1,24, 1009.9,23, 1005.1,24,   8.9,24,   7.9,23,  12.0,  24.1,   55.0 ,  44.1 , 0.11G,999.9, 010000,
725053,94728, 20141102,   44.1,24,   28.1,24, 1010.4,23, 1005.4,24,   9.9,24,   9.4,21,  14.0,  26.0,   48.0 ,  42.1 , 0.29G,999.9, 010000,
725053,94728, 20141103,   47.6,24,   22.7,24, 1018.6,24, 1013.6,24,  10.0,24,   6.0,23,  11.1,  24.1,   61.0 ,  39.0 , 0.00G,999.9, 000000,
725053,94728, 20141104,   59.5,24,   23.7,24, 1020.0,24, 1015.1,24,  10.0,24,   4.4,20,   7.0,  15.0,   68.0 ,  39.0 , 0.00G,999.9, 000000,
725053,94728, 20141105,   60.4,24,   36.4,24, 1018.1,24, 1013.3,24,  10.0,24,   4.3,20,   6.0,  17.1,   68.0 ,  53.1 , 0.00G,999.9, 000000,
725053,94728, 20141106,   52.0,24,   42.2,24, 1016.9,16, 1009.4,24,   5.9,24,   2.6,24,   7.0, 999.9,   64.0 ,  48.0 , 0.12G,999.9, 010000,
725053,94728, 20141107,   49.0,24,   38.5,24, 1004.0,22,  998.7,24,   8.5,24,   5.3,22,   9.9,  22.0,   57.0 ,  45.0 , 0.25G,999.9, 000000,
725053,94728, 20141108,   41.9,24,   24.7,24, 1014.5,24, 1009.6,24,  10.0,24,   5.3,23,   8.9,  24.1,   53.1 ,  36.0 , 0.00G,999.9, 000000,
725053,94728, 20141109,   50.0,24,   32.0,24, 1013.4,24, 1008.5,24,  10.0,24,   3.6,24,   8.0,  18.1,   57.0 ,  36.0 , 0.00G,999.9, 000000,
725053,94728, 20141110,   51.9,24,   32.5,24, 1019.2,24, 1014.3,24,  10.0,24,   1.9,23,   6.0, 999.9,   61.0 ,  44.1 , 0.00G,999.9, 000000,
725053,94728, 20141111,   56.4,24,   47.7,24, 1018.7,22, 1013.8,24,   8.9,24,   2.9,24,   8.0,  15.9,   64.0 ,  44.1 , 0.00G,999.9, 000000,
725053,94728, 20141112,   59.5,24,   52.6,24, 1013.1,13, 1008.1,24,   5.7,24,   2.4,22,   6.0, 999.9,   64.9 ,  48.9 , 0.00G,999.9, 100000,
725053,94728, 20141113,   45.1,24,   30.1,24, 1018.0,24, 1013.1,24,   9.9,15,   3.0,24,   6.0, 999.9,   64.9 ,  39.0 , 0.00G,999.9, 010000,
725053,94728, 20141114,   38.6,24,   26.0,24, 1016.7,19, 1011.3,24,   8.3,24,   5.6,21,   9.9,  19.0,   48.0 ,  35.1 , 0.26G,999.9, 010000,
725053,94728, 20141115,   37.2,24,   17.3,24, 1024.7,24, 1019.7,24,  10.0,23,   4.1,21,   6.0, 999.9,   42.1 ,  33.1 , 0.06G,999.9, 000000,
725053,94728, 20141116,   40.0,24,   20.4,24, 1026.6,24, 1021.6,24,  10.0,24,   2.9,24,   7.0, 999.9,   44.1 ,  33.1 , 0.00G,999.9, 000000,
725053,94728, 20141117,   43.7,24,   38.2,24, 1014.9,11, 1006.1,24,   4.2,24,   2.6,23,   8.9, 999.9,   52.0 ,  35.1 , 0.49G,999.9, 110000,
725053,94728, 20141118,   35.4,24,   16.3,24, 1008.3,22, 1002.7,24,   9.9,24,   8.5,23,  15.9,  27.0,   52.0 ,  27.0 , 1.08G,999.9, 010000,
725053,94728, 20141119,   26.7,24,    4.5,24, 1021.4,24, 1016.4,24,  10.0,24,   6.9,20,   9.9,  21.0,   45.0 ,  21.9 , 0.00G,999.9, 000000,
725053,94728, 20141120,   38.2,24,   16.3,24, 1014.6,24, 1009.7,24,  10.0,24,   5.7,22,  11.1,  22.9,   45.0 ,  21.9 , 0.00G,999.9, 000000,
725053,94728, 20141121,   32.3,24,    8.1,24, 1022.2,24, 1017.2,24,  10.0,24,   7.5,22,  11.1,  20.0,   45.0 ,  28.0 , 0.00G,999.9, 000000,
725053,94728, 20141122,   34.3,24,   11.1,24, 1029.9,24, 1024.8,24,  10.0,24,   3.7,23,   8.0,  15.9,   44.1 ,  28.0 , 0.00G,999.9, 000000,
725053,94728, 20141123,   47.4,24,   22.2,24, 1021.7,24, 1016.7,24,  10.0,24,   4.0,23,   9.9,  20.0,   57.0 ,  28.0 , 0.00G,999.9, 000000,
725053,94728, 20141124,   60.7,24,   53.2,24, 1007.5,19, 1003.3,24,   7.9,24,   4.0,19,   8.9,  20.0,   69.1 ,  43.0 , 0.68G,999.9, 010000,
725053,94728, 20141125,   60.0,24,   40.4,24, 1011.9,24, 1007.0,24,  10.0,24,   4.3,22,   8.9,  17.1,   66.9*,  52.0*, 0.02G,999.9, 000000,
725053,94728, 20141126,   42.9,24,   30.4,24, 1018.5,19, 1012.7,24,   6.4,24,   6.6,24,  15.9,  28.9,   52.0*,  34.0*, 0.01G,999.9, 011000,
725053,94728, 20141127,   36.3,24,   30.3,24, 1013.5,15, 1008.5,24,   8.6,24,   4.5,22,   8.9,  14.0,   51.1 ,  34.0 , 1.23G,999.9, 011000,
725053,94728, 20141128,   33.5,24,   19.6,24, 1020.1,24, 1015.1,24,  10.0,24,   5.6,22,   8.9,  21.0,   37.0 ,  30.9 , 0.02G,999.9, 000000,
725053,94728, 20141129,   31.4,24,   12.7,24, 1026.1,24, 1021.0,24,  10.0,24,   3.1,24,   7.0, 999.9,   37.0 ,  27.0 , 0.00G,999.9, 000000,
725053,94728, 20141130,   47.5,24,   30.7,24, 1021.2,24, 1016.3,24,  10.0,24,   3.3,21,   7.0, 999.9,   54.0 ,  27.0 , 0.00G,999.9, 000000,
725053,94728, 20141201,   55.4,24,   40.5,24, 1020.0,24, 1015.1,24,   9.8,24,   5.7,24,   8.9,  18.1,   64.9 ,  45.0 , 0.00G,999.9, 010000,
725053,94728, 20141202,   39.4,24,   26.8,24, 1033.3,21, 1028.3,24,   9.3,24,   8.0,22,  13.0,  22.0,   44.1*,  35.1*, 0.09G,999.9, 010000,
725053,94728, 20141203,   43.8,24,   39.6,24, 1021.7,15, 1016.4,24,   5.4,24,   6.1,21,  12.0,  21.0,   46.4*,  41.0*, 0.09G,999.9, 010000,
725053,94728, 20141204,   41.2,24,   22.5,24, 1026.2,24, 1021.2,24,  10.0,24,   5.8,23,   9.9,  21.0,   46.0 ,  37.0 , 0.05G,999.9, 000000,
725053,94728, 20141205,   38.4,24,   26.0,24, 1033.7,22, 1028.4,24,   9.4,24,   6.1,24,  11.1,  17.1,   45.0 ,  34.0 , 0.00G,999.9, 010000,
725053,94728, 20141206,   44.8,24,   42.0,24, 1021.4,11, 1019.4,24,   3.0,24,   2.6,24,   7.0, 999.9,   50.0 ,  34.0 , 0.68G,999.9, 010000,
725053,94728, 20141207,   38.2,24,   24.6,24, 1028.6,22, 1023.2,24,   9.1,24,  10.4,23,  15.9,  31.1,   50.0 ,  34.0 , 1.09G,999.9, 010000,
725053,94728, 20141208,   29.2,24,   11.1,24, 1036.7,20, 1031.3,24,  10.0,24,   8.9,24,  13.0,  20.0,   42.1 ,  24.1 , 0.04G,999.9, 000000,
725053,94728, 20141209,   38.2,24,   33.7,24, 1019.3,15, 1012.5,24,   6.3,24,  10.4,24,  19.0,  27.0,   42.1 ,  24.1 , 0.53G,999.9, 010000,
725053,94728, 20141210,   37.7,24,   32.7,24, 1003.7,17,  998.5,24,   7.0,24,   6.6,24,  11.1,  22.9,   42.1 ,  32.0 , 2.01G,999.9, 011000,
725053,94728, 20141211,   34.1,24,   22.5,24, 1005.5,22, 1000.0,24,   8.8,24,   7.3,23,  12.0,  22.0,   39.9 ,  30.9 , 0.09G,999.9, 001000,
725053,94728, 20141212,   34.5,24,   21.0,24, 1013.4,24, 1008.4,24,  10.0,24,   6.2,23,  11.1,  15.9,   37.9 ,  30.9 , 0.01G,  1.2, 000000,
725053,94728, 20141213,   37.5,24,   23.7,24, 1014.5,21, 1009.4,24,  10.0,24,   8.2,24,  12.0,  21.0,   44.1 ,  32.0 , 0.00G,999.9, 000000,
725053,94728, 20141214,   41.0,24,   28.3,24, 1012.2,23, 1007.3,24,  10.0,24,   5.9,20,  12.0,  18.1,   46.0 ,  37.9 , 0.00G,999.9, 000000,
725053,94728, 20141215,   41.6,24,   28.7,24, 1016.6,24, 1011.7,24,  10.0,24,   3.0,24,   7.0, 999.9,   48.0 ,  37.0 , 0.00G,999.9, 000000,
725053,94728, 20141216,   43.2,24,   35.2,24, 1018.3,21, 1012.9,24,   8.3,24,   2.8,24,   7.0, 999.9,   48.9 ,  37.0 , 0.00G,999.9, 010000,
725053,94728, 20141217,   47.4,24,   39.7,24, 1010.3,16, 1005.5,24,   6.7,24,   4.2,22,   9.9,  20.0,   54.0 ,  37.9 , 0.22G,999.9, 010000,
725053,94728, 20141218,   40.7,24,   24.2,24, 1013.5,24, 1008.6,24,  10.0,24,   7.8,24,  11.1,  25.1,   54.0 ,  37.9 , 0.02G,999.9, 000000,
725053,94728, 20141219,   36.2,24,   21.6,24, 1016.5,23, 1011.4,24,  10.0,24,   6.4,23,   9.9,  17.1,   42.1 ,  32.0 , 0.00G,999.9, 000000,
725053,94728, 20141220,   31.7,24,   19.1,24, 1023.9,23, 1018.7,24,  10.0,24,   4.8,24,   8.0,  15.0,   37.9 ,  30.0 , 0.00G,999.9, 000000,
725053,94728, 20141221,   32.4,24,   23.2,24, 1025.7,22, 1020.6,24,   9.6,24,   3.8,24,   7.0, 999.9,   36.0 ,  30.0 , 0.00G,999.9, 000000,
725053,94728, 20141222,   37.4,24,   31.8,24, 1025.9,20, 1020.9,24,   8.5,24,   5.0,24,   8.9, 999.9,   43.0 ,  30.9 , 0.00G,999.9, 001000,
725053,94728, 20141223,   44.4,24,   41.8,24, 1020.1,12, 1015.3,24,   4.2,24,   7.0,24,  13.0,  22.9,   46.4*,  42.8*, 0.18G,999.9, 010000,
725053,94728, 20141224,   45.5,24,   44.1,24, 1014.2,18, 1008.6,24,   3.3,24,   5.7,24,   8.9,  14.0,   53.1 ,  43.0 , 0.05G,999.9, 010000,
725053,94728, 20141225,   53.2,24,   41.7,24, 1007.1,17, 1000.4,24,   7.7,24,   7.3,24,  13.0,  25.1,   62.6*,  48.0*, 0.86G,999.9, 010000,
725053,94728, 20141226,   44.9,24,   27.6,24, 1021.6,24, 1016.7,24,  10.0,24,   5.6,23,   9.9,  15.9,   50.0 ,  39.9 , 0.09G,999.9, 000000,
725053,94728, 20141227,   47.7,24,   30.1,24, 1022.9,24, 1018.0,24,  10.0,24,   3.5,23,   7.0, 999.9,   55.0 ,  39.9 , 0.00G,999.9, 000000,
725053,94728, 20141228,   49.4,24,   36.8,24, 1014.8,23, 1009.8,24,   9.1,24,   5.0,23,   9.9,  19.0,   55.0 ,  44.1 , 0.00G,999.9, 010000,
725053,94728, 20141229,   41.4,24,   21.6,24, 1020.3,24, 1015.3,24,  10.0,24,   4.8,23,   9.9,  18.1,   54.0 ,  37.9 , 0.10G,999.9, 000000,
725053,94728, 20141230,   32.5,24,   14.6,24, 1026.9,24, 1021.8,24,  10.0,24,   4.3,21,   7.0,  15.0,   44.1 ,  30.0 , 0.00G,999.9, 000000,
725053,94728, 20141231,   29.4,24,    8.5,24, 1026.7,24, 1021.6,24,  10.0,24,   4.3,23,   8.9,  18.1,   34.0 ,  27.0 , 0.00G,999.9, 000000,
725053,94728, 20150101,   31.4,24,    8.1,24, 1019.6,24, 1014.6,24,  10.0,24,   5.3,22,   9.9,  25.1,   39.0 ,  27.0 , 0.00G,999.9, 000000,
725053,94728, 20150102,   38.7,24,   16.1,24, 1020.5,24, 1015.5,24,  10.0,24,   7.0,21,   9.9,  20.0,   42.1 ,  27.0 , 0.00G,999.9, 000000,
725053,94728, 20150103,   35.5,24,   22.4,24, 1032.6,16, 1027.1,24,   7.6,24,   5.0,24,   8.9,  14.0,   42.1 ,  33.1 , 0.00G,999.9, 011000,
725053,94728, 20150104,   45.4,24,   42.3,24, 1010.6,12, 1009.3,24,   5.8,24,   5.1,24,   8.9,  19.0,   55.9 ,  33.1 , 0.89G,999.9, 010000,
725053,94728, 20150105,   40.9,24,   19.1,24, 1015.5,24, 1010.6,24,   9.7,24,   9.7,22,  15.9,  40.0,   55.9 ,  28.9 , 0.12G,999.9, 010000,
725053,94728, 20150106,   21.0,24,    4.8,24, 1026.7,18, 1020.8,24,   7.3,24,   4.2,24,   9.9,  22.0,   27.0*,  19.0*, 0.00G,999.9, 001000,
725053,94728, 20150107,   20.7,24,    5.7,24, 1015.9,24, 1010.8,24,   9.7,24,   9.5,21,  15.9,  29.9,   23.0 ,  15.1 , 0.05G,999.9, 000000,
725053,94728, 20150108,   13.0,24,   -6.2,24, 1027.1,24, 1021.9,24,  10.0,24,   8.8,22,  18.1,  31.1,   23.0 ,   8.1 , 0.00G,  1.2, 000000,
725053,94728, 20150109,   24.9,24,    7.5,24, 1019.3,21, 1013.8,24,   8.7,24,   7.4,22,  14.0,  21.0,   33.1*,  16.0*, 0.00G,999.9, 001000,
725053,94728, 20150110,   21.1,24,   -0.3,24, 1028.0,24, 1022.9,24,  10.0,24,   7.5,22,  15.0,  20.0,   33.1 ,  16.0 , 0.07G,999.9, 000000,
725053,94728, 20150111,   25.7,24,    3.0,24, 1035.9,24, 1030.7,24,  10.0,24,   5.5,24,   9.9,  20.0,   37.0 ,  16.0 , 0.00G,  1.2, 000000,
725053,94728, 20150112,   36.9,24,   23.7,24, 1029.2,17, 1022.1,24,   6.6,24,   3.3,23,   8.9,  15.0,   37.9*,  35.1*, 0.01G,  1.2, 010000,
725053,94728, 20150113,   29.5,24,   17.3,24, 1030.6,21, 1025.0,24,   9.8,24,   7.3,23,  14.0,  19.0,   39.0 ,  19.0 , 0.35G,999.9, 010000,
725053,94728, 20150114,   22.8,24,    9.5,24, 1031.1,20, 1025.9,24,  10.0,24,   6.4,24,  11.1,  15.0,   36.0 ,  16.0 , 0.00G,999.9, 000000,
725053,94728, 20150115,   29.5,24,   16.3,24, 1019.8,24, 1014.8,24,  10.0,24,   3.6,22,   8.0, 999.9,   34.0*,  25.0*, 0.00G,999.9, 000000,
725053,94728, 20150116,   33.4,24,   14.9,24, 1012.0,24, 1007.0,24,   9.5,24,   7.3,22,  13.0,  25.1,   43.0 ,  25.0 , 0.00G,999.9, 000000,
725053,94728, 20150117,   22.2,24,    1.8,24, 1026.1,24, 1021.0,24,  10.0,24,   6.5,24,  15.9,  26.0,   43.0 ,  17.1 , 0.00G,999.9, 000000,
725053,94728, 20150118,   35.1,24,   27.8,24, 1021.2,14, 1012.2,24,   5.7,24,   3.3,23,   6.0, 999.9,   42.8*,  30.0*, 0.00G,999.9, 110000,
725053,94728, 20150119,   39.2,24,   27.9,24, 1008.4,22, 1003.4,24,   9.4,24,   6.2,23,  11.1,  22.9,   42.1 ,  30.9 , 2.10G,999.9, 010000,
725053,94728, 20150120,   37.5,24,   20.2,24, 1012.3,24, 1007.4,24,  10.0,24,   5.1,23,   8.0,  17.1,   42.1 ,  34.0 , 0.00G,999.9, 000000,
725053,94728, 20150121,   31.4,24,    8.9,24, 1019.4,24, 1014.3,24,  10.0,24,   4.2,24,   7.0, 999.9,   39.9 ,  25.0 , 0.00G,999.9, 000000,
725053,94728, 20150122,   34.4,24,   19.0,24, 1022.5,20, 1017.3,24,   8.3,24,   3.4,23,   8.0, 999.9,   39.9 ,  25.0 , 0.00G,999.9, 000000,
725053,94728, 20150123,   32.7,24,   15.6,24, 1024.9,24, 1019.8,24,  10.0,24,   5.5,22,   8.9,  19.0,   39.9 ,  28.0 , 0.00G,999.9, 000000,
725053,94728, 20150124,   35.4,24,   29.3,24, 1005.6,14,  998.8,24,   4.2,24,   5.5,24,  11.1,  17.1,   39.0 ,  28.0 , 0.66G,999.9, 111000,
725053,94728, 20150125,   37.8,24,   20.0,24, 1004.0,24,  999.1,24,   9.9,24,   5.8,24,   9.9,  22.9,   42.1 ,  33.1 , 0.06G,  3.1, 000000,
725053,94728, 20150126,   26.5,24,   12.7,24, 1014.6,16, 1009.1,24,   5.6,24,   9.8,24,  17.1,  28.9,   35.1*,  21.2*, 0.00G,  2.0, 101000,
725053,94728, 20150127,   24.8,24,   16.8,24, 1005.1,12, 1000.4,24,   4.3,24,   8.8,24,  17.1,  27.0,   30.0*,  21.0*, 0.78G,  2.0, 101000,
725053,94728, 20150128,   23.6,24,    3.8,24, 1014.8,24, 1009.8,24,  10.0,24,   7.7,24,  12.0,  21.0,   34.0 ,  16.0 , 0.36G,  7.9, 000000,
725053,94728, 20150129,   26.6,24,    6.5,24, 1024.2,24, 1019.2,24,  10.0,24,   3.1,21,   6.0, 999.9,   34.0 ,  16.0 , 0.00G,  7.9, 000000,
725053,94728, 20150130,   34.2,24,   23.0,24, 1012.6,19, 1007.6,24,   7.8,24,   6.7,24,  15.0,  29.9,   37.9 ,  19.0 , 0.07G,  5.9, 001000,
725053,94728, 20150131,   19.6,24,   -0.2,24, 1018.5,24, 1013.5,24,  10.0,24,  11.8,24,  17.1,  34.0,   37.9 ,  12.9 , 0.01G,  7.1, 000000,
725053,94728, 20150201,   27.6,24,   11.4,24, 1021.9,24, 1016.9,24,   9.9,24,   3.5,21,   8.9,  15.9,   36.0 ,  19.9 , 0.00G,  7.1, 000000,
725053,94728, 20150202,   29.9,24,   25.0,24, 1008.1,12, 1000.1,24,   3.0,24,   6.8,24,  15.0,  26.0,   36.0 ,  19.9 , 0.71G,  5.9, 111000,
725053,94728, 20150203,   18.1,24,    7.6,24, 1019.8,24, 1013.8,24,   8.9,24,   7.2,23,  12.0,  26.0,   34.0 ,  12.9 , 0.34G,  7.1, 000000,
725053,94728, 20150204,   31.2,24,   17.3,24, 1023.0,24, 1018.0,24,   9.1,24,   4.0,24,   8.0,  14.0,   42.1 ,  12.9 , 0.00G,  7.9, 000000,
725053,94728, 20150205,   33.8,24,   16.1,24, 1014.6,24, 1009.6,24,  10.0,24,   6.3,21,  11.1,  22.9,   43.0 ,  21.0 , 0.00G,  7.9, 000000,
725053,94728, 20150206,   17.9,24,   -1.5,24, 1022.5,24, 1017.4,24,  10.0,24,   7.6,21,  12.0,  24.1,   27.0*,  12.0*, 0.00G,  7.9, 000000,
725053,94728, 20150207,   29.8,24,   12.6,24, 1019.7,22, 1014.6,24,   9.0,24,   3.5,24,   8.9,  15.0,   37.9 ,  12.0 , 0.00G,  7.9, 001000,
725053,94728, 20150208,   35.1,24,   27.6,24, 1013.7,22, 1008.6,24,   5.9,24,   5.9,24,  13.0,  18.1,   39.9 ,  25.0 , 0.02G,  7.9, 000000,
725053,94728, 20150209,   27.7,24,   21.0,24, 1014.8,22, 1009.7,24,   8.8,24,   9.6,24,  15.9,  22.9,   37.0 ,  25.0 , 0.03G,  7.9, 001000,
725053,94728, 20150210,   30.0,24,   19.3,24, 1016.7,23, 1011.8,24,   9.6,24,   8.1,22,  11.1,  20.0,   39.9 ,  25.0 , 0.07G,  7.9, 001000,
725053,94728, 20150211,   28.3,24,   12.2,24, 1017.2,24, 1012.1,24,  10.0,24,   7.8,23,  15.9,  24.1,   39.9 ,  21.9 , 0.01G,  7.9, 000000,
725053,94728, 20150212,   32.3,24,   19.4,24, 1009.9,23, 1004.7,24,   8.9,24,   4.6,24,   8.9,  21.0,   39.9 ,  21.9 , 0.00G,  7.9, 001000,
725053,94728, 20150213,   16.1,24,   -4.7,24, 1017.2,24, 1012.1,24,  10.0,24,   8.8,24,  15.9,  28.0,   39.9 ,   8.1 , 0.00G,  7.9, 000000,
